customer_id, store_id, first_name, last_name, email, address_id, active, create_date, last_update, customer_id_old, segment
359,2, WILLIE, MARKHAM, WILLIE.MARKHAM@sakilacustomer.org,364,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
360,2, RALPH, MADRIGAL, RALPH.MADRIGAL@sakilacustomer.org,365,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
361,2, LAWRENCE, LAWTON, LAWRENCE.LAWTON@sakilacustomer.org,366,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
362,1, NICHOLAS, BARFIELD, NICHOLAS.BARFIELD@sakilacustomer.org,367,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
363,2, ROY, WHITING, ROY.WHITING@sakilacustomer.org,368,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
364,1, BENJAMIN, VARNEY, BENJAMIN.VARNEY@sakilacustomer.org,369,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
365,2, BRUCE, SCHWARZ, BRUCE.SCHWARZ@sakilacustomer.org,370,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
366,1, BRANDON, HUEY, BRANDON.HUEY@sakilacustomer.org,371,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
367,1, ADAM, GOOCH, ADAM.GOOCH@sakilacustomer.org,372,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
368,1, HARRY, ARCE, HARRY.ARCE@sakilacustomer.org,373,0, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
369,2, FRED, WHEAT, FRED.WHEAT@sakilacustomer.org,374,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
370,2, WAYNE, TRUONG, WAYNE.TRUONG@sakilacustomer.org,375,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
371,1, BILLY, POULIN, BILLY.POULIN@sakilacustomer.org,376,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
372,2, STEVE, MACKENZIE, STEVE.MACKENZIE@sakilacustomer.org,377,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
373,1, LOUIS, LEONE, LOUIS.LEONE@sakilacustomer.org,378,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
374,2, JEREMY, HURTADO, JEREMY.HURTADO@sakilacustomer.org,379,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
375,2, AARON, SELBY, AARON.SELBY@sakilacustomer.org,380,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
376,1, RANDY, GAITHER, RANDY.GAITHER@sakilacustomer.org,381,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
377,1, HOWARD, FORTNER, HOWARD.FORTNER@sakilacustomer.org,382,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
378,1, EUGENE, CULPEPPER, EUGENE.CULPEPPER@sakilacustomer.org,383,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
379,1, CARLOS, COUGHLIN, CARLOS.COUGHLIN@sakilacustomer.org,384,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
380,1, RUSSELL, BRINSON, RUSSELL.BRINSON@sakilacustomer.org,385,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
381,2, BOBBY, BOUDREAU, BOBBY.BOUDREAU@sakilacustomer.org,386,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
382,2, VICTOR, BARKLEY, VICTOR.BARKLEY@sakilacustomer.org,387,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
383,1, MARTIN, BALES, MARTIN.BALES@sakilacustomer.org,388,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
384,2, ERNEST, STEPP, ERNEST.STEPP@sakilacustomer.org,389,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
385,1, PHILLIP, HOLM, PHILLIP.HOLM@sakilacustomer.org,390,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
386,1, TODD, TAN, TODD.TAN@sakilacustomer.org,391,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
387,2, JESSE, SCHILLING, JESSE.SCHILLING@sakilacustomer.org,392,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
388,2, CRAIG, MORRELL, CRAIG.MORRELL@sakilacustomer.org,393,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
389,1, ALAN, KAHN, ALAN.KAHN@sakilacustomer.org,394,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
390,1, SHAWN, HEATON, SHAWN.HEATON@sakilacustomer.org,395,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
391,1, CLARENCE, GAMEZ, CLARENCE.GAMEZ@sakilacustomer.org,396,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
392,2, SEAN, DOUGLASS, SEAN.DOUGLASS@sakilacustomer.org,397,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
393,1, PHILIP, CAUSEY, PHILIP.CAUSEY@sakilacustomer.org,398,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
394,2, CHRIS, BROTHERS, CHRIS.BROTHERS@sakilacustomer.org,399,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
395,2, JOHNNY, TURPIN, JOHNNY.TURPIN@sakilacustomer.org,400,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
396,1, EARL, SHANKS, EARL.SHANKS@sakilacustomer.org,401,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
397,1, JIMMY, SCHRADER, JIMMY.SCHRADER@sakilacustomer.org,402,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
398,1, ANTONIO, MEEK, ANTONIO.MEEK@sakilacustomer.org,403,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
399,1, DANNY, ISOM, DANNY.ISOM@sakilacustomer.org,404,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
400,2, BRYAN, HARDISON, BRYAN.HARDISON@sakilacustomer.org,405,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
401,2, TONY, CARRANZA, TONY.CARRANZA@sakilacustomer.org,406,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
402,1, LUIS, YANEZ, LUIS.YANEZ@sakilacustomer.org,407,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
403,1, MIKE, WAY, MIKE.WAY@sakilacustomer.org,408,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
404,2, STANLEY, SCROGGINS, STANLEY.SCROGGINS@sakilacustomer.org,409,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
405,1, LEONARD, SCHOFIELD, LEONARD.SCHOFIELD@sakilacustomer.org,410,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
406,1, NATHAN, RUNYON, NATHAN.RUNYON@sakilacustomer.org,411,0, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
407,1, DALE, RATCLIFF, DALE.RATCLIFF@sakilacustomer.org,412,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
408,1, MANUEL, MURRELL, MANUEL.MURRELL@sakilacustomer.org,413,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
409,2, RODNEY, MOELLER, RODNEY.MOELLER@sakilacustomer.org,414,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
410,2, CURTIS, IRBY, CURTIS.IRBY@sakilacustomer.org,415,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
411,1, NORMAN, CURRIER, NORMAN.CURRIER@sakilacustomer.org,416,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
412,2, ALLEN, BUTTERFIELD, ALLEN.BUTTERFIELD@sakilacustomer.org,417,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
413,2, MARVIN, YEE, MARVIN.YEE@sakilacustomer.org,418,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
414,1, VINCENT, RALSTON, VINCENT.RALSTON@sakilacustomer.org,419,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
415,1, GLENN, PULLEN, GLENN.PULLEN@sakilacustomer.org,420,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
416,2, JEFFERY, PINSON, JEFFERY.PINSON@sakilacustomer.org,421,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
417,1, TRAVIS, ESTEP, TRAVIS.ESTEP@sakilacustomer.org,422,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
418,2, JEFF, EAST, JEFF.EAST@sakilacustomer.org,423,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
419,1, CHAD, CARBONE, CHAD.CARBONE@sakilacustomer.org,424,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
420,1, JACOB, LANCE, JACOB.LANCE@sakilacustomer.org,425,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
421,1, LEE, HAWKS, LEE.HAWKS@sakilacustomer.org,426,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
422,1, MELVIN, ELLINGTON, MELVIN.ELLINGTON@sakilacustomer.org,427,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
423,2, ALFRED, CASILLAS, ALFRED.CASILLAS@sakilacustomer.org,428,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
424,2, KYLE, SPURLOCK, KYLE.SPURLOCK@sakilacustomer.org,429,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
425,2, FRANCIS, SIKES, FRANCIS.SIKES@sakilacustomer.org,430,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
426,1, BRADLEY, MOTLEY, BRADLEY.MOTLEY@sakilacustomer.org,431,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
427,2, JESUS, MCCARTNEY, JESUS.MCCARTNEY@sakilacustomer.org,432,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
428,2, HERBERT, KRUGER, HERBERT.KRUGER@sakilacustomer.org,433,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
429,2, FREDERICK, ISBELL, FREDERICK.ISBELL@sakilacustomer.org,434,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
430,1, RAY, HOULE, RAY.HOULE@sakilacustomer.org,435,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
431,2, JOEL, FRANCISCO, JOEL.FRANCISCO@sakilacustomer.org,436,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
432,1, EDWIN, BURK, EDWIN.BURK@sakilacustomer.org,437,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
433,1, DON, BONE, DON.BONE@sakilacustomer.org,438,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
434,1, EDDIE, TOMLIN, EDDIE.TOMLIN@sakilacustomer.org,439,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
435,2, RICKY, SHELBY, RICKY.SHELBY@sakilacustomer.org,440,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
436,1, TROY, QUIGLEY, TROY.QUIGLEY@sakilacustomer.org,441,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
437,2, RANDALL, NEUMANN, RANDALL.NEUMANN@sakilacustomer.org,442,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
438,1, BARRY, LOVELACE, BARRY.LOVELACE@sakilacustomer.org,443,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
439,2, ALEXANDER, FENNELL, ALEXANDER.FENNELL@sakilacustomer.org,444,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
440,1, BERNARD, COLBY, BERNARD.COLBY@sakilacustomer.org,445,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
441,1, MARIO, CHEATHAM, MARIO.CHEATHAM@sakilacustomer.org,446,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
442,1, LEROY, BUSTAMANTE, LEROY.BUSTAMANTE@sakilacustomer.org,447,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
443,2, FRANCISCO, SKIDMORE, FRANCISCO.SKIDMORE@sakilacustomer.org,448,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
444,2, MARCUS, HIDALGO, MARCUS.HIDALGO@sakilacustomer.org,449,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
445,1, MICHEAL, FORMAN, MICHEAL.FORMAN@sakilacustomer.org,450,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
446,2, THEODORE, CULP, THEODORE.CULP@sakilacustomer.org,451,0, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
447,1, CLIFFORD, BOWENS, CLIFFORD.BOWENS@sakilacustomer.org,452,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
448,1, MIGUEL, BETANCOURT, MIGUEL.BETANCOURT@sakilacustomer.org,453,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
449,2, OSCAR, AQUINO, OSCAR.AQUINO@sakilacustomer.org,454,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
450,1, JAY, ROBB, JAY.ROBB@sakilacustomer.org,455,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
451,1, JIM, REA, JIM.REA@sakilacustomer.org,456,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
452,1, TOM, MILNER, TOM.MILNER@sakilacustomer.org,457,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
453,1, CALVIN, MARTEL, CALVIN.MARTEL@sakilacustomer.org,458,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
454,2, ALEX, GRESHAM, ALEX.GRESHAM@sakilacustomer.org,459,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
455,2, JON, WILES, JON.WILES@sakilacustomer.org,460,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
456,2, RONNIE, RICKETTS, RONNIE.RICKETTS@sakilacustomer.org,461,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
457,2, BILL, GAVIN, BILL.GAVIN@sakilacustomer.org,462,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
458,1, LLOYD, DOWD, LLOYD.DOWD@sakilacustomer.org,463,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
459,1, TOMMY, COLLAZO, TOMMY.COLLAZO@sakilacustomer.org,464,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
460,1, LEON, BOSTIC, LEON.BOSTIC@sakilacustomer.org,465,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
461,1, DEREK, BLAKELY, DEREK.BLAKELY@sakilacustomer.org,466,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
462,2, WARREN, SHERROD, WARREN.SHERROD@sakilacustomer.org,467,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
463,2, DARRELL, POWER, DARRELL.POWER@sakilacustomer.org,468,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
464,1, JEROME, KENYON, JEROME.KENYON@sakilacustomer.org,469,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
465,1, FLOYD, GANDY, FLOYD.GANDY@sakilacustomer.org,470,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
466,1, LEO, EBERT, LEO.EBERT@sakilacustomer.org,471,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
467,2, ALVIN, DELOACH, ALVIN.DELOACH@sakilacustomer.org,472,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
468,1, TIM, CARY, TIM.CARY@sakilacustomer.org,473,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
469,2, WESLEY, BULL, WESLEY.BULL@sakilacustomer.org,474,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
470,1, GORDON, ALLARD, GORDON.ALLARD@sakilacustomer.org,475,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
471,1, DEAN, SAUER, DEAN.SAUER@sakilacustomer.org,476,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
472,1, GREG, ROBINS, GREG.ROBINS@sakilacustomer.org,477,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
473,2, JORGE, OLIVARES, JORGE.OLIVARES@sakilacustomer.org,478,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
474,2, DUSTIN, GILLETTE, DUSTIN.GILLETTE@sakilacustomer.org,479,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
475,2, PEDRO, CHESTNUT, PEDRO.CHESTNUT@sakilacustomer.org,480,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
476,1, DERRICK, BOURQUE, DERRICK.BOURQUE@sakilacustomer.org,481,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
477,1, DAN, PAINE, DAN.PAINE@sakilacustomer.org,482,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
478,1, LEWIS, LYMAN, LEWIS.LYMAN@sakilacustomer.org,483,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
479,1, ZACHARY, HITE, ZACHARY.HITE@sakilacustomer.org,484,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
480,1, COREY, HAUSER, COREY.HAUSER@sakilacustomer.org,485,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
481,1, HERMAN, DEVORE, HERMAN.DEVORE@sakilacustomer.org,486,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
482,1, MAURICE, CRAWLEY, MAURICE.CRAWLEY@sakilacustomer.org,487,0, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
483,2, VERNON, CHAPA, VERNON.CHAPA@sakilacustomer.org,488,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
484,1, ROBERTO, VU, ROBERTO.VU@sakilacustomer.org,489,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
485,1, CLYDE, TOBIAS, CLYDE.TOBIAS@sakilacustomer.org,490,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
486,1, GLEN, TALBERT, GLEN.TALBERT@sakilacustomer.org,491,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
487,2, HECTOR, POINDEXTER, HECTOR.POINDEXTER@sakilacustomer.org,492,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
488,2, SHANE, MILLARD, SHANE.MILLARD@sakilacustomer.org,493,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
489,1, RICARDO, MEADOR, RICARDO.MEADOR@sakilacustomer.org,494,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
490,1, SAM, MCDUFFIE, SAM.MCDUFFIE@sakilacustomer.org,495,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
491,2, RICK, MATTOX, RICK.MATTOX@sakilacustomer.org,496,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
492,2, LESTER, KRAUS, LESTER.KRAUS@sakilacustomer.org,497,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
493,1, BRENT, HARKINS, BRENT.HARKINS@sakilacustomer.org,498,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
494,2, RAMON, CHOATE, RAMON.CHOATE@sakilacustomer.org,499,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
495,2, CHARLIE, BESS, CHARLIE.BESS@sakilacustomer.org,500,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
496,2, TYLER, WREN, TYLER.WREN@sakilacustomer.org,501,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
497,2, GILBERT, SLEDGE, GILBERT.SLEDGE@sakilacustomer.org,502,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
498,1, GENE, SANBORN, GENE.SANBORN@sakilacustomer.org,503,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
499,2, MARC, OUTLAW, MARC.OUTLAW@sakilacustomer.org,504,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
500,1, REGINALD, KINDER, REGINALD.KINDER@sakilacustomer.org,505,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
501,1, RUBEN, GEARY, RUBEN.GEARY@sakilacustomer.org,506,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
502,1, BRETT, CORNWELL, BRETT.CORNWELL@sakilacustomer.org,507,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
503,1, ANGEL, BARCLAY, ANGEL.BARCLAY@sakilacustomer.org,508,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
504,1, NATHANIEL, ADAM, NATHANIEL.ADAM@sakilacustomer.org,509,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
505,1, RAFAEL, ABNEY, RAFAEL.ABNEY@sakilacustomer.org,510,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
506,2, LESLIE, SEWARD, LESLIE.SEWARD@sakilacustomer.org,511,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
507,2, EDGAR, RHOADS, EDGAR.RHOADS@sakilacustomer.org,512,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
508,2, MILTON, HOWLAND, MILTON.HOWLAND@sakilacustomer.org,513,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
509,1, RAUL, FORTIER, RAUL.FORTIER@sakilacustomer.org,514,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
510,2, BEN, EASTER, BEN.EASTER@sakilacustomer.org,515,0, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
511,1, CHESTER, BENNER, CHESTER.BENNER@sakilacustomer.org,516,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
512,1, CECIL, VINES, CECIL.VINES@sakilacustomer.org,517,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
513,2, DUANE, TUBBS, DUANE.TUBBS@sakilacustomer.org,519,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
514,2, FRANKLIN, TROUTMAN, FRANKLIN.TROUTMAN@sakilacustomer.org,520,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
515,1, ANDRE, RAPP, ANDRE.RAPP@sakilacustomer.org,521,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
516,2, ELMER, NOE, ELMER.NOE@sakilacustomer.org,522,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
517,2, BRAD, MCCURDY, BRAD.MCCURDY@sakilacustomer.org,523,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
518,1, GABRIEL, HARDER, GABRIEL.HARDER@sakilacustomer.org,524,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
519,2, RON, DELUCA, RON.DELUCA@sakilacustomer.org,525,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
520,2, MITCHELL, WESTMORELAND, MITCHELL.WESTMORELAND@sakilacustomer.org,526,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
521,2, ROLAND, SOUTH, ROLAND.SOUTH@sakilacustomer.org,527,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
522,2, ARNOLD, HAVENS, ARNOLD.HAVENS@sakilacustomer.org,528,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
523,1, HARVEY, GUAJARDO, HARVEY.GUAJARDO@sakilacustomer.org,529,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
524,1, JARED, ELY, JARED.ELY@sakilacustomer.org,530,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
525,2, ADRIAN, CLARY, ADRIAN.CLARY@sakilacustomer.org,531,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
526,2, KARL, SEAL, KARL.SEAL@sakilacustomer.org,532,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
527,1, CORY, MEEHAN, CORY.MEEHAN@sakilacustomer.org,533,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
528,1, CLAUDE, HERZOG, CLAUDE.HERZOG@sakilacustomer.org,534,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
529,2, ERIK, GUILLEN, ERIK.GUILLEN@sakilacustomer.org,535,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
530,2, DARRYL, ASHCRAFT, DARRYL.ASHCRAFT@sakilacustomer.org,536,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
531,2, JAMIE, WAUGH, JAMIE.WAUGH@sakilacustomer.org,537,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
532,2, NEIL, RENNER, NEIL.RENNER@sakilacustomer.org,538,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
533,1, JESSIE, MILAM, JESSIE.MILAM@sakilacustomer.org,539,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
534,1, CHRISTIAN, JUNG, CHRISTIAN.JUNG@sakilacustomer.org,540,0, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
535,1, JAVIER, ELROD, JAVIER.ELROD@sakilacustomer.org,541,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
536,2, FERNANDO, CHURCHILL, FERNANDO.CHURCHILL@sakilacustomer.org,542,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
537,2, CLINTON, BUFORD, CLINTON.BUFORD@sakilacustomer.org,543,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
538,2, TED, BREAUX, TED.BREAUX@sakilacustomer.org,544,1, 2006-02-14 22:04:37, 2006-02-15 04:57:20, NULL, NULL
